supergroup1	WeinellEntry2195	sample66_0000001716_group1
supergroup21450	NA	NA
supergroup21451	NA	NA
supergroup21452	NA	NA
supergroup21453	NA	NA
supergroup21454	NA	NA
supergroup21455	NA	NA
supergroup21456	NA	NA
supergroup21457	NA	NA
supergroup21458	NA	NA
supergroup21459	NA	NA
supergroup21460	NA	NA
supergroup21461	NA	NA
supergroup21462	NA	NA
supergroup21463	NA	NA
supergroup21464	NA	NA
supergroup21465	NA	NA
supergroup21466	NA	NA
supergroup21467	NA	NA
supergroup21468	NA	NA
supergroup21469	NA	NA
supergroup21470	NA	NA
supergroup21471	NA	NA
supergroup21472	NA	NA
supergroup21473	NA	NA
supergroup21474	NA	NA
supergroup21475	NA	NA
supergroup21476	NA	NA
supergroup21477	NA	NA
supergroup21478	NA	NA
supergroup21479	NA	NA
supergroup21480	NA	NA
supergroup21481	NA	NA
supergroup21482	NA	NA
supergroup21483	NA	NA
supergroup21484	NA	NA
supergroup21485	NA	NA
supergroup21486	NA	NA
supergroup21487	NA	NA
supergroup21488	NA	NA
supergroup21489	NA	NA
supergroup21490	NA	NA
supergroup21491	NA	NA
supergroup21492	NA	NA
supergroup21493	NA	NA
supergroup21494	NA	NA
supergroup21495	NA	NA
supergroup21496	NA	NA
supergroup21497	NA	NA
supergroup21498	NA	NA
supergroup21499	NA	NA
supergroup21500	NA	NA
supergroup21501	NA	NA
supergroup21502	NA	NA
supergroup21503	NA	NA
supergroup21504	NA	NA
supergroup21505	NA	NA
supergroup21506	NA	NA
supergroup21507	NA	NA
supergroup21508	NA	NA
supergroup21509	NA	NA
supergroup21510	NA	NA
supergroup21511	NA	NA
supergroup21512	NA	NA
supergroup21513	NA	NA
supergroup21514	NA	NA
supergroup21515	NA	NA
supergroup21516	NA	NA
supergroup21517	NA	NA
supergroup21518	NA	NA
supergroup21519	NA	NA
supergroup21520	NA	NA
supergroup21521	NA	NA
supergroup21522	NA	NA
supergroup21523	NA	NA
supergroup21524	NA	NA
supergroup21525	NA	NA
supergroup21526	NA	NA
supergroup21527	NA	NA
supergroup21528	NA	NA
supergroup21529	NA	NA
supergroup21530	NA	NA
supergroup21531	NA	NA
supergroup21532	NA	NA
supergroup21533	NA	NA
supergroup21534	NA	NA
supergroup21535	NA	NA
supergroup21536	NA	NA
supergroup21537	NA	NA
supergroup21538	NA	NA
supergroup21539	NA	NA
supergroup21540	NA	NA
supergroup21541	NA	NA
supergroup21542	NA	NA
supergroup21543	NA	NA
supergroup21544	NA	NA
supergroup21545	NA	NA
supergroup21546	NA	NA
supergroup21547	NA	NA
supergroup21548	NA	NA
supergroup21549	NA	NA
supergroup21550	NA	NA
supergroup21551	NA	NA
supergroup21552	NA	NA
supergroup21553	NA	NA
supergroup21554	NA	NA
supergroup21555	NA	NA
supergroup21556	NA	NA
supergroup21557	NA	NA
supergroup21558	NA	NA
supergroup21559	NA	NA
supergroup21560	NA	NA
supergroup21561	NA	NA
supergroup21562	NA	NA
supergroup21563	NA	NA
supergroup21564	NA	NA
supergroup21565	NA	NA
supergroup21566	NA	NA
supergroup21567	NA	NA
supergroup21568	NA	NA
supergroup21569	NA	NA
supergroup21570	NA	NA
supergroup21571	NA	NA
supergroup21572	NA	NA
supergroup21573	NA	NA
supergroup21574	NA	NA
supergroup21575	NA	NA
supergroup21576	NA	NA
supergroup21577	NA	NA
supergroup21578	NA	NA
supergroup21579	NA	NA
supergroup21580	NA	NA
supergroup21581	NA	NA
supergroup21582	NA	NA
supergroup21583	NA	NA
supergroup21584	NA	NA
supergroup21585	NA	NA
supergroup21586	NA	NA
supergroup21587	NA	NA
supergroup21588	NA	NA
supergroup21589	NA	NA
supergroup21590	NA	NA
supergroup21591	NA	NA
supergroup21592	NA	NA
supergroup21593	NA	NA
supergroup21594	NA	NA
supergroup21595	NA	NA
supergroup21596	NA	NA
supergroup21597	NA	NA
supergroup21598	NA	NA
supergroup21599	NA	NA
supergroup21600	NA	NA
supergroup21601	NA	NA
supergroup21602	NA	NA
supergroup21603	NA	NA
supergroup21604	NA	NA
supergroup21605	NA	NA
supergroup21606	NA	NA
supergroup21607	NA	NA
supergroup21608	NA	NA
supergroup21609	NA	NA
supergroup21610	NA	NA
supergroup21611	NA	NA
supergroup21612	NA	NA
supergroup21613	NA	NA
supergroup21614	NA	NA
supergroup21615	NA	NA
supergroup21616	NA	NA
supergroup21617	NA	NA
supergroup21618	NA	NA
supergroup21619	NA	NA
supergroup21620	NA	NA
supergroup21621	NA	NA
supergroup21622	NA	NA
supergroup21623	NA	NA
supergroup21624	NA	NA
supergroup21625	NA	NA
supergroup21626	NA	NA
supergroup21627	NA	NA
supergroup21628	NA	NA
supergroup21629	NA	NA
supergroup21630	NA	NA
supergroup21631	NA	NA
supergroup21632	NA	NA
supergroup21633	NA	NA
supergroup21634	NA	NA
supergroup21635	NA	NA
supergroup21636	NA	NA
supergroup21637	NA	NA
supergroup21638	NA	NA
supergroup21639	NA	NA
supergroup21640	NA	NA
supergroup21641	NA	NA
supergroup21642	NA	NA
supergroup21643	NA	NA
supergroup21644	NA	NA
supergroup21645	NA	NA
supergroup21646	NA	NA
supergroup21647	NA	NA
supergroup21648	NA	NA
supergroup21649	NA	NA
supergroup21650	NA	NA
supergroup21651	NA	NA
supergroup21652	NA	NA
supergroup21653	NA	NA
supergroup21654	NA	NA
supergroup21655	NA	NA
supergroup21656	NA	NA
supergroup21657	NA	NA
supergroup21658	NA	NA
supergroup21659	NA	NA
supergroup21660	NA	NA
supergroup21661	NA	NA
supergroup21662	NA	NA
supergroup21663	NA	NA
supergroup21664	NA	NA
supergroup21665	NA	NA
supergroup21666	NA	NA
supergroup21667	NA	NA
supergroup21668	NA	NA
supergroup21669	NA	NA
supergroup21670	NA	NA
supergroup21671	NA	NA
supergroup21672	NA	NA
supergroup21673	NA	NA
supergroup21674	NA	NA
supergroup21675	NA	NA
supergroup21676	NA	NA
supergroup21677	NA	NA
supergroup21678	NA	NA
supergroup21679	NA	NA
supergroup21680	NA	NA
supergroup21681	NA	NA
supergroup21682	NA	NA
supergroup21683	NA	NA
supergroup21684	NA	NA
supergroup21685	NA	NA
supergroup21686	NA	NA
supergroup21687	NA	NA
supergroup21688	NA	NA
supergroup21689	NA	NA
supergroup21690	NA	NA
supergroup21691	NA	NA
supergroup21692	NA	NA
supergroup21693	NA	NA
supergroup21694	NA	NA
supergroup21695	NA	NA
supergroup21696	NA	NA
supergroup21697	NA	NA
supergroup21698	NA	NA
supergroup21699	NA	NA
supergroup21700	NA	NA
supergroup21701	NA	NA
supergroup21702	NA	NA
supergroup21703	NA	NA
supergroup21704	NA	NA
supergroup21705	NA	NA
supergroup21706	NA	NA
supergroup21707	NA	NA
supergroup21708	NA	NA
supergroup21709	NA	NA
supergroup21710	NA	NA
supergroup21711	NA	NA
supergroup21712	NA	NA
supergroup21713	NA	NA
supergroup21714	NA	NA
supergroup21715	NA	NA
supergroup21716	NA	NA
supergroup21717	NA	NA
supergroup21718	NA	NA
supergroup21719	NA	NA
supergroup21720	NA	NA
supergroup21721	NA	NA
supergroup21722	NA	NA
supergroup21723	NA	NA
supergroup21724	NA	NA
supergroup21725	NA	NA
supergroup21726	NA	NA
supergroup21727	NA	NA
supergroup21728	NA	NA
supergroup21729	NA	NA
supergroup21730	NA	NA
supergroup21731	NA	NA
supergroup21732	NA	NA
supergroup21733	NA	NA
supergroup21734	NA	NA
supergroup21735	NA	NA
supergroup21736	NA	NA
supergroup21737	NA	NA
supergroup21738	NA	NA
supergroup21739	NA	NA
supergroup21740	NA	NA
supergroup21741	NA	NA
supergroup21742	NA	NA
supergroup21743	NA	NA
supergroup21744	NA	NA
supergroup21745	NA	NA
supergroup21746	NA	NA
supergroup21747	NA	NA
supergroup21748	NA	NA
supergroup21749	NA	NA
supergroup21750	NA	NA
supergroup21751	NA	NA
supergroup21752	NA	NA
supergroup21753	NA	NA
supergroup21754	NA	NA
supergroup21755	NA	NA
supergroup21756	NA	NA
supergroup21757	NA	NA
supergroup21758	NA	NA
supergroup21759	NA	NA
supergroup21760	NA	NA
supergroup21761	NA	NA
supergroup21762	NA	NA
supergroup21763	NA	NA
supergroup21764	NA	NA
supergroup21765	NA	NA
supergroup21766	NA	NA
supergroup21767	NA	NA
supergroup21768	NA	NA
supergroup21769	NA	NA
supergroup21770	NA	NA
supergroup21771	NA	NA
supergroup21772	NA	NA
supergroup21773	NA	NA
supergroup21774	NA	NA
supergroup21775	NA	NA
supergroup21776	NA	NA
supergroup21777	NA	NA
supergroup21778	NA	NA
supergroup21779	NA	NA
supergroup21780	NA	NA
supergroup21781	NA	NA
supergroup21782	NA	NA
supergroup21783	NA	NA
supergroup21784	NA	NA
supergroup21785	NA	NA
supergroup21786	NA	NA
supergroup21787	NA	NA
supergroup21788	NA	NA
supergroup21789	NA	NA
supergroup21790	NA	NA
supergroup21791	NA	NA
supergroup21792	NA	NA
supergroup21793	NA	NA
supergroup21794	NA	NA
supergroup21795	NA	NA
supergroup21796	NA	NA
supergroup21797	NA	NA
supergroup21798	NA	NA
supergroup21799	NA	NA
supergroup21800	NA	NA
supergroup21801	NA	NA
supergroup21802	NA	NA
supergroup21803	NA	NA
supergroup21804	NA	NA
supergroup21805	NA	NA
supergroup21806	NA	NA
supergroup21807	NA	NA
supergroup21808	NA	NA
supergroup21809	NA	NA
supergroup21810	NA	NA
supergroup21812	NA	NA
supergroup21813	NA	NA
supergroup21814	NA	NA
supergroup21815	NA	NA
supergroup21816	NA	NA
supergroup21817	NA	NA
supergroup21818	NA	NA
supergroup21819	NA	NA
supergroup21820	NA	NA
supergroup21822	NA	NA
supergroup21823	NA	NA
supergroup21824	NA	NA
supergroup21825	NA	NA
supergroup21826	NA	NA
supergroup21827	NA	NA
supergroup21828	NA	NA
supergroup21829	NA	NA
supergroup21831	NA	NA
supergroup21832	NA	NA
supergroup21834	NA	NA
supergroup21835	NA	NA
supergroup21836	NA	NA
supergroup21837	NA	NA
supergroup21838	NA	NA
supergroup21839	NA	NA
supergroup21840	NA	NA
supergroup21841	NA	NA
supergroup21842	NA	NA
supergroup21843	NA	NA
supergroup21844	NA	NA
supergroup21845	NA	NA
supergroup21846	NA	NA
supergroup21847	NA	NA
supergroup21848	NA	NA
supergroup21849	NA	NA
supergroup21850	NA	NA
supergroup21851	NA	NA
supergroup21852	NA	NA
supergroup21853	NA	NA
supergroup21854	NA	NA
supergroup21855	NA	NA
supergroup21856	NA	NA
supergroup21857	NA	NA
supergroup21858	NA	NA
supergroup21859	NA	NA
supergroup21860	NA	NA
supergroup21861	NA	NA
supergroup21862	NA	NA
supergroup21863	NA	NA
supergroup21864	NA	NA
supergroup21865	NA	NA
supergroup21866	NA	NA
supergroup21867	NA	NA
supergroup21868	NA	NA
supergroup21869	NA	NA
supergroup21870	NA	NA
supergroup21871	NA	NA
supergroup21872	NA	NA
supergroup21873	NA	NA
supergroup21874	NA	NA
supergroup21875	NA	NA
supergroup21876	NA	NA
supergroup21877	NA	NA
supergroup21878	NA	NA
supergroup21879	NA	NA
supergroup21880	NA	NA
supergroup21881	NA	NA
supergroup21882	NA	NA
supergroup21883	NA	NA
supergroup21884	NA	NA
supergroup21885	NA	NA
supergroup21886	NA	NA
supergroup21887	NA	NA
supergroup21888	NA	NA
supergroup21889	NA	NA
supergroup21890	NA	NA
supergroup21891	NA	NA
supergroup21893	NA	NA
supergroup21894	NA	NA
supergroup21895	NA	NA
supergroup21896	NA	NA
supergroup21897	NA	NA
supergroup21898	NA	NA
supergroup21899	NA	NA
supergroup21900	NA	NA
supergroup21901	NA	NA
supergroup21902	NA	NA
supergroup21903	NA	NA
supergroup21905	NA	NA
supergroup21906	NA	NA
supergroup21907	NA	NA
supergroup21908	NA	NA
supergroup21909	NA	NA
supergroup21910	NA	NA
supergroup21911	NA	NA
supergroup21912	NA	NA
supergroup21913	NA	NA
supergroup21914	NA	NA
supergroup21915	NA	NA
supergroup21916	NA	NA
supergroup21917	NA	NA
supergroup21918	NA	NA
supergroup21919	NA	NA
supergroup21920	NA	NA
supergroup21921	NA	NA
supergroup21922	NA	NA
supergroup21923	NA	NA
supergroup21924	NA	NA
supergroup21925	NA	NA
supergroup21926	NA	NA
supergroup21927	NA	NA
supergroup21928	NA	NA
supergroup21929	NA	NA
supergroup21930	NA	NA
supergroup21931	NA	NA
supergroup21932	NA	NA
supergroup21933	NA	NA
supergroup21934	NA	NA
supergroup21935	NA	NA
supergroup21936	NA	NA
supergroup21937	NA	NA
supergroup21938	NA	NA
supergroup21939	NA	NA
supergroup21940	NA	NA
supergroup21941	NA	NA
supergroup21942	NA	NA
supergroup21943	NA	NA
supergroup21945	NA	NA
supergroup21946	NA	NA
supergroup21947	NA	NA
supergroup21948	NA	NA
supergroup21949	NA	NA
supergroup21950	NA	NA
supergroup21951	NA	NA
supergroup21952	NA	NA
supergroup21953	NA	NA
supergroup21954	NA	NA
supergroup21955	NA	NA
supergroup21956	NA	NA
supergroup21957	NA	NA
supergroup21958	NA	NA
supergroup21960	NA	NA
supergroup21961	NA	NA
supergroup21962	NA	NA
supergroup21963	NA	NA
supergroup21964	NA	NA
supergroup21965	NA	NA
supergroup21966	NA	NA
supergroup21967	NA	NA
supergroup21968	NA	NA
supergroup21969	NA	NA
supergroup21970	NA	NA
supergroup21971	NA	NA
supergroup21972	NA	NA
supergroup21973	NA	NA
supergroup21974	NA	NA
supergroup21975	NA	NA
supergroup21976	NA	NA
supergroup21977	NA	NA
supergroup21978	NA	NA
supergroup21979	NA	NA
supergroup21980	NA	NA
supergroup21981	NA	NA
supergroup21982	NA	NA
supergroup21983	NA	NA
supergroup21984	NA	NA
supergroup21985	NA	NA
supergroup21986	NA	NA
supergroup21987	NA	NA
supergroup21988	NA	NA
supergroup21989	NA	NA
supergroup21990	NA	NA
supergroup21991	NA	NA
supergroup21992	NA	NA
supergroup21994	NA	NA
supergroup21995	NA	NA
supergroup21996	NA	NA
supergroup21997	NA	NA
supergroup21998	NA	NA
supergroup21999	NA	NA
supergroup22000	NA	NA
supergroup22001	NA	NA
supergroup22002	NA	NA
supergroup22003	NA	NA
supergroup22004	NA	NA
supergroup22005	NA	NA
supergroup22006	NA	NA
supergroup22007	NA	NA
supergroup22008	NA	NA
supergroup22009	NA	NA
supergroup22010	NA	NA
supergroup22011	NA	NA
supergroup22012	NA	NA
supergroup22013	NA	NA
supergroup22014	NA	NA
supergroup22015	NA	NA
supergroup22017	NA	NA
supergroup22018	NA	NA
supergroup22019	NA	NA
supergroup22020	NA	NA
supergroup22021	NA	NA
supergroup22022	NA	NA
supergroup22023	NA	NA
supergroup22024	NA	NA
supergroup22025	NA	NA
supergroup22026	NA	NA
supergroup22027	NA	NA
supergroup22028	NA	NA
supergroup22029	NA	NA
supergroup22030	NA	NA
supergroup22031	NA	NA
supergroup22032	NA	NA
supergroup22033	NA	NA
supergroup22034	NA	NA
supergroup22035	NA	NA
supergroup22036	NA	NA
supergroup22037	NA	NA
supergroup22038	NA	NA
supergroup22039	NA	NA
supergroup22040	NA	NA
supergroup22041	NA	NA
supergroup22042	NA	NA
supergroup22043	NA	NA
supergroup22044	NA	NA
supergroup22045	NA	NA
supergroup22046	NA	NA
supergroup22047	NA	NA
supergroup22048	NA	NA
supergroup22049	NA	NA
supergroup22050	NA	NA
supergroup22051	NA	NA
supergroup22052	NA	NA
supergroup22054	NA	NA
supergroup22055	NA	NA
supergroup22056	NA	NA
supergroup22057	NA	NA
supergroup22058	NA	NA
supergroup22059	NA	NA
supergroup22060	NA	NA
supergroup22061	NA	NA
supergroup22062	NA	NA
supergroup22063	NA	NA
supergroup22064	NA	NA
supergroup22065	NA	NA
supergroup22066	NA	NA
supergroup22067	NA	NA
supergroup22068	NA	NA
supergroup22069	NA	NA
supergroup22070	NA	NA
supergroup22071	NA	NA
supergroup22072	NA	NA
supergroup22073	NA	NA
supergroup22074	NA	NA
supergroup22075	NA	NA
supergroup22076	NA	NA
supergroup22077	NA	NA
supergroup22078	NA	NA
supergroup22079	NA	NA
supergroup22080	NA	NA
supergroup22081	NA	NA
supergroup22083	NA	NA
supergroup22084	NA	NA
supergroup22085	NA	NA
supergroup22086	NA	NA
supergroup22087	NA	NA
supergroup22088	NA	NA
supergroup22090	NA	NA
supergroup22091	NA	NA
supergroup22092	NA	NA
supergroup22093	NA	NA
supergroup22094	NA	NA
supergroup22095	NA	NA
supergroup22096	NA	NA
supergroup22097	NA	NA
supergroup22098	NA	NA
supergroup22099	NA	NA
supergroup22100	NA	NA
supergroup22101	NA	NA
supergroup22102	NA	NA
supergroup22103	NA	NA
supergroup22104	NA	NA
supergroup22105	NA	NA
supergroup22106	NA	NA
supergroup22107	NA	NA
supergroup22109	NA	NA
supergroup22110	NA	NA
supergroup22111	NA	NA
supergroup22112	NA	NA
supergroup22113	NA	NA
supergroup22114	NA	NA
supergroup22115	NA	NA
supergroup22116	NA	NA
supergroup22117	NA	NA
supergroup22118	NA	NA
supergroup22119	NA	NA
supergroup22120	NA	NA
supergroup22121	NA	NA
supergroup22122	NA	NA
supergroup22123	NA	NA
supergroup22124	NA	NA
supergroup22125	NA	NA
supergroup22126	NA	NA
supergroup22127	NA	NA
supergroup22128	NA	NA
supergroup22129	NA	NA
supergroup22130	NA	NA
supergroup22131	NA	NA
supergroup22132	NA	NA
supergroup22133	NA	NA
supergroup22134	NA	NA
supergroup22135	NA	NA
supergroup22136	NA	NA
supergroup22137	NA	NA
supergroup22138	NA	NA
supergroup22139	NA	NA
supergroup22140	NA	NA
supergroup22141	NA	NA
supergroup22142	NA	NA
supergroup22143	NA	NA
supergroup22144	NA	NA
supergroup22145	NA	NA
supergroup22146	NA	NA
supergroup22147	NA	NA
supergroup22148	NA	NA
supergroup22149	NA	NA
supergroup22150	NA	NA
supergroup22151	NA	NA
supergroup22152	NA	NA
supergroup22153	NA	NA
supergroup22154	NA	NA
supergroup22155	NA	NA
supergroup22156	NA	NA
supergroup22157	NA	NA
supergroup22158	NA	NA
supergroup22159	NA	NA
supergroup22160	NA	NA
supergroup22161	NA	NA
supergroup22162	NA	NA
supergroup22163	NA	NA
supergroup22164	NA	NA
supergroup22165	NA	NA
supergroup22166	NA	NA
supergroup22167	NA	NA
supergroup22168	NA	NA
supergroup22169	NA	NA
supergroup22170	NA	NA
supergroup22171	NA	NA
supergroup22172	NA	NA
supergroup22173	NA	NA
supergroup22174	NA	NA
supergroup22175	NA	NA
supergroup22176	NA	NA
supergroup22177	NA	NA
supergroup22178	NA	NA
supergroup22180	NA	NA
supergroup22183	NA	NA
supergroup22184	NA	NA
supergroup22185	NA	NA
supergroup22186	NA	NA
supergroup22187	NA	NA
supergroup22188	NA	NA
supergroup22189	NA	NA
supergroup22190	NA	NA
supergroup22191	NA	NA
supergroup22192	NA	NA
supergroup22193	NA	NA
supergroup22194	NA	NA
supergroup22196	NA	NA
supergroup22197	NA	NA
supergroup22198	NA	NA
supergroup22199	NA	NA
supergroup22200	NA	NA
supergroup22201	NA	NA
supergroup22202	NA	NA
supergroup22203	NA	NA
supergroup22204	NA	NA
supergroup22205	NA	NA
supergroup22206	NA	NA
supergroup22207	NA	NA
supergroup22208	NA	NA
supergroup22209	NA	NA
supergroup22210	NA	NA
supergroup22211	NA	NA
supergroup22212	NA	NA
supergroup22213	NA	NA
supergroup22214	NA	NA
supergroup22215	NA	NA
supergroup22216	NA	NA
supergroup22217	NA	NA
supergroup22218	NA	NA
supergroup22219	NA	NA
supergroup22220	NA	NA
supergroup22221	NA	NA
supergroup22222	NA	NA
supergroup22223	NA	NA
supergroup22224	NA	NA
supergroup22225	NA	NA
supergroup22226	NA	NA
supergroup22227	NA	NA
supergroup22228	NA	NA
supergroup22229	NA	NA
supergroup22230	NA	NA
supergroup22231	NA	NA
supergroup22232	NA	NA
supergroup22233	NA	NA
supergroup22234	NA	NA
supergroup22235	NA	NA
supergroup22236	NA	NA
supergroup22237	NA	NA
supergroup22238	NA	NA
supergroup22239	NA	NA
supergroup22240	NA	NA
supergroup22241	NA	NA
supergroup22242	NA	NA
supergroup22243	NA	NA
supergroup22244	NA	NA
supergroup22245	NA	NA
supergroup22246	NA	NA
supergroup22247	NA	NA
supergroup22248	NA	NA
supergroup22249	NA	NA
supergroup22250	NA	NA
supergroup22251	NA	NA
supergroup22252	NA	NA
supergroup22253	NA	NA
supergroup22254	NA	NA
supergroup22255	NA	NA
supergroup22256	NA	NA
supergroup22257	NA	NA
supergroup22258	NA	NA
supergroup22259	NA	NA
supergroup22260	NA	NA
supergroup22261	NA	NA
supergroup22262	NA	NA
supergroup22263	NA	NA
supergroup22264	NA	NA
supergroup22265	NA	NA
supergroup22266	NA	NA
supergroup22267	NA	NA
supergroup22268	NA	NA
supergroup22269	NA	NA
supergroup22270	NA	NA
supergroup22271	NA	NA
supergroup22272	NA	NA
supergroup22273	NA	NA
supergroup22274	NA	NA
supergroup22275	NA	NA
supergroup22276	NA	NA
supergroup22277	NA	NA
supergroup22278	NA	NA
supergroup22279	NA	NA
supergroup22280	NA	NA
supergroup22281	NA	NA
supergroup22282	NA	NA
supergroup22283	NA	NA
supergroup22284	NA	NA
supergroup22285	NA	NA
supergroup22286	NA	NA
supergroup22287	NA	NA
supergroup22288	NA	NA
supergroup22289	NA	NA
supergroup22290	NA	NA
supergroup22291	NA	NA
supergroup22292	NA	NA
supergroup22293	NA	NA
supergroup22294	NA	NA
supergroup22295	NA	NA
supergroup22296	NA	NA
supergroup22297	NA	NA
supergroup22298	NA	NA
supergroup22299	NA	NA
supergroup22300	NA	NA
supergroup22301	NA	NA
supergroup22302	NA	NA
supergroup22303	NA	NA
supergroup22304	NA	NA
supergroup22305	NA	NA
supergroup22306	NA	NA
supergroup22307	NA	NA
supergroup22308	NA	NA
supergroup22309	NA	NA
supergroup22310	NA	NA
supergroup22311	NA	NA
supergroup22312	NA	NA
supergroup22313	NA	NA
supergroup22314	NA	NA
supergroup22315	NA	NA
supergroup22316	NA	NA
supergroup22317	NA	NA
supergroup22318	NA	NA
supergroup22319	NA	NA
supergroup22320	NA	NA
supergroup22321	NA	NA
supergroup22322	NA	NA
supergroup22323	NA	NA
supergroup22324	NA	NA
supergroup22325	NA	NA
supergroup22326	NA	NA
supergroup22327	NA	NA
supergroup22328	NA	NA
supergroup22329	NA	NA
supergroup22330	NA	NA
supergroup22331	NA	NA
supergroup22332	NA	NA
supergroup22333	NA	NA
supergroup22334	NA	NA
supergroup22335	NA	NA
supergroup22336	NA	NA
supergroup22337	NA	NA
supergroup22338	NA	NA
supergroup22339	NA	NA
supergroup22340	NA	NA
supergroup22341	NA	NA
supergroup22342	NA	NA
supergroup22343	NA	NA
supergroup22344	NA	NA
supergroup22345	NA	NA
supergroup22346	NA	NA
supergroup22347	NA	NA
supergroup22348	NA	NA
supergroup22349	NA	NA
supergroup22350	NA	NA
supergroup22351	NA	NA
supergroup22352	NA	NA
supergroup22353	NA	NA
supergroup22354	NA	NA
supergroup22355	NA	NA
supergroup22356	NA	NA
supergroup22357	NA	NA
supergroup22358	NA	NA
supergroup22359	NA	NA
supergroup22360	NA	NA
supergroup22361	NA	NA
supergroup22362	NA	NA
supergroup22363	NA	NA
supergroup22364	NA	NA
supergroup22365	NA	NA
supergroup22366	NA	NA
supergroup22367	NA	NA
supergroup22368	NA	NA
supergroup22369	NA	NA
supergroup22370	NA	NA
supergroup22371	NA	NA
supergroup22372	NA	NA
supergroup22373	NA	NA
supergroup22374	NA	NA
supergroup22375	NA	NA
supergroup22376	NA	NA
supergroup22377	NA	NA
supergroup22378	NA	NA
supergroup22379	NA	NA
supergroup22380	NA	NA
supergroup22381	NA	NA
supergroup22382	NA	NA
supergroup22383	NA	NA
supergroup22384	NA	NA
supergroup22385	NA	NA
supergroup22386	NA	NA
supergroup22387	NA	NA
supergroup22388	NA	NA
supergroup22389	NA	NA
supergroup22390	NA	NA
supergroup22391	NA	NA
supergroup22392	NA	NA
supergroup22393	NA	NA
supergroup22394	NA	NA
supergroup22395	NA	NA
supergroup22396	NA	NA
supergroup22397	NA	NA
supergroup22398	NA	NA
supergroup22399	NA	NA
supergroup22400	NA	NA
supergroup22401	NA	NA
supergroup22402	NA	NA
supergroup22403	NA	NA
supergroup22404	NA	NA
supergroup22405	NA	NA
supergroup22406	NA	NA
supergroup22407	NA	NA
supergroup22408	NA	NA
supergroup22409	NA	NA
supergroup22410	NA	NA
supergroup22411	NA	NA
supergroup22412	NA	NA
supergroup22413	NA	NA
supergroup22414	NA	NA
supergroup22415	NA	NA
supergroup22416	NA	NA
supergroup22417	NA	NA
supergroup22418	NA	NA
supergroup22419	NA	NA
supergroup22420	NA	NA
supergroup22421	NA	NA
supergroup22422	NA	NA
supergroup22423	NA	NA
supergroup22424	NA	NA
supergroup22425	NA	NA
supergroup22426	NA	NA
supergroup22427	NA	NA
supergroup22428	NA	NA
supergroup22429	NA	NA
supergroup22430	NA	NA
supergroup22431	NA	NA
supergroup22432	NA	NA
supergroup22433	NA	NA
supergroup22434	NA	NA
supergroup22435	NA	NA
supergroup22436	NA	NA
supergroup22437	NA	NA
supergroup22438	NA	NA
supergroup22439	NA	NA
