target.locus	gene	mRNA	CDS	subject.NCBI.coordinates	accession.homolog	subject.start.homolog	subject.end.homolog	subject.contig.sense	Gene.ID	Gene.Name	Gene.Range	Gene.target.Sense	mRNA.Range	mRNA.target.Sense	CDS.Range	CDS.target.Sense	CDS_codon_start	target_codon_start
WeinellEntry1981	yes	yes	yes	NW_013658877.1:370647-370887	NW_013658877.1	370647	370887	1	106548702	LOC106548702	<1..>241	-1	<26..>215	-1	<26..>215	-1	2	1
WeinellEntry1982	yes	yes	yes	NW_013658270.1:587521-587881	NW_013658270.1	587521	587881	1	106543995	LOC106543995	<1..>361	1	<24..>361	1	<24..338	1	1	3
WeinellEntry1983	yes	yes	yes	NW_013658988.1:49780-50500	NW_013658988.1	49780	50500	1	106549391	LRRN4	<1..709	-1	<13..709	-1	<13..709	-1	1	1
WeinellEntry1984	yes	yes	yes	NW_013657914.1:708099-709179	NW_013657914.1	708099	709179	1	106539578	LOC106539578	52..1029	-1	52..1029	-1	52..1029	-1	1	2
WeinellEntry1985	yes	yes	yes	NW_013657900.1:75436-75676	NW_013657900.1	75436	75676	1	106539345	CDHR4	<1..213	1	<28..213	1	<28..213	1	1	1
WeinellEntry1986	yes	yes	yes	NW_013658204.1:544508-545468	NW_013658204.1	544508	545468	1	106543318	LOC106543318	<1..>961	-1	<1..>945	-1	17..>945	-1	3	1
WeinellEntry1987	yes	yes	yes	NW_013658649.1:318449-319769	NW_013658649.1	318449	319769	1	106547208	TAF3	<1..>1280	1	<41..>1280	1	<41..>1280	1	3	1
WeinellEntry1988	yes	yes	yes	NW_013659461.1:19453-19813	NW_013659461.1	19453	19813	1	106551671	ZNF189	<10..>361	-1	<10..>352	-1	<10..>352	-1	1	1
WeinellEntry1989	yes	yes	yes	NW_013657846.1:521328-521688	NW_013657846.1	521328	521688	1	106538473	LOC106538473	<1..>310	-1	<51..>310	-1	<51..>310	-1	3	3
WeinellEntry1990	yes	yes	yes	NW_013661473.1:29775-30735	NW_013661473.1	29775	30735	1	106556160	LOC106556160	<1..>908	-1	<54..>908	-1	<54..>908	-1	—	–
WeinellEntry1992	yes	yes	yes	NW_013658292.1:49606-49846	NW_013658292.1	49606	49846	1	106544190	PUSL1	<1..>241	-1	<46..>195	-1	<46..>195	-1	2	3
WeinellEntry1993	yes	yes	yes	NW_013657888.1:899039-899279	NW_013657888.1	899039	899279	1	106539150	LOC106539150	<1..>241	-1	<47..>194	-1	<47..>194	-1	3	2
WeinellEntry1994	yes	yes	yes	NW_013657826.1:1233405-1233645	NW_013657826.1	1233405	1233645	1	106538106	CMC4	<1..>241	1	<39..>241;<39..>241	1;1	<39..202;<39..202	1;1	3;3	2;2
WeinellEntry1995	yes	yes	yes	NW_013658500.1:589756-590596	NW_013658500.1	589756	590596	1	106545984	IL21R	7..>841	-1	7..>834	-1	7..>834	-1	1	2
WeinellEntry1996	yes	yes	yes	NW_013660404.1:55685-56045	NW_013660404.1	55685	56045	1	106554545	ADAMTSL2	<1..>361	1	<11..>350;<11..>350;<11..>350	1;1;1	<11..>350;<11..>350;<11..>350	1;1;1	1;1;1	2;2;2
WeinellEntry1997	yes	yes	yes	NW_013658013.1:908026-908866	NW_013658013.1	908026	908866	1	106541023	LRRC61	<1..>841	-1	<1..>841	-1	24..818	-1	1	3
WeinellEntry1998	yes	yes	yes	NW_013658160.1:376234-376474	NW_013658160.1	376234	376474	1	106542884	AQP9	<1..>241	-1	<58..>184	-1	<58..>184	-1	1	1
WeinellEntry1999	yes	yes	yes	NW_013657739.1:1091460-1091700	NW_013657739.1	1091460	1091700	1	106551768	PDIA2	<1..>241	-1	<19..>222;<19..>222	-1;-1	<19..>222;<19..>222	-1;-1	3;3	1;1
WeinellEntry2000	yes	yes	yes	NW_013657704.1:1871641-1871881	NW_013657704.1	1871641	1871881	1	106543178	TMEM67	<1..>241	1	<1..>208	1	34..>208	1	1	1
WeinellEntry2001	yes	yes	yes	NW_013658911.1:121077-121317	NW_013658911.1	121077	121317	1	106548929	LOC106548929	<1..>241	-1	<9..>233	-1	<9..>233	-1	1	3
WeinellEntry2003	yes	yes	yes	NW_013659940.1:18825-20025	NW_013659940.1	18825	20025	1	106553306	FAM110C	30..>1201	-1	30..>1201	-1	58..1143	-1	1	2
WeinellEntry2004	yes	yes	yes	NW_013658111.1:632160-633600	NW_013658111.1	632160	633600	1	106542313	BACH1	<1..>1441	-1	<21..>1441	-1	<21..1421	-1	1	3
WeinellEntry2005	yes	yes	yes	NW_013657751.1:820367-821207	NW_013657751.1	820367	821207	1	106554734	LOC106554734	13..>841	-1	13..>829	-1	13..>829	-1	2	2
WeinellEntry2006	yes	yes	yes	NW_013659138.1:196641-197601	NW_013659138.1	196641	197601	1	106550175	LOC106550175	<1..>961	1	<1..>944	1	18..>944	1	1	3
WeinellEntry2007	yes	yes	yes	NW_013657883.1:42165-42645	NW_013657883.1	42165	42645	1	106539080	NOP9	<1..>481	1	<37..>444	1	<37..>444	1	—	–
WeinellEntry2008	yes	yes	yes	NW_013660885.1:7046-7526	NW_013660885.1	7046	7526	1	106555390	NMNAT1	<48..>481	1	<48..>481	1	<48..433	1	3	2
WeinellEntry2009	yes	yes	yes	NW_013658912.1:285716-286436	NW_013658912.1	285716	286436	1	106548945	IL23R	<1..>721	-1	<1..>672	-1	49..>672	-1	1	2
WeinellEntry2010	yes	yes	yes	NW_013657940.1:690362-690602	NW_013657940.1	690362	690602	1	106540005	LOC106540005	<1..>241	-1	<39..>241	-1	<39..203	-1	1	3
WeinellEntry2011	yes	yes	yes	NW_013657837.1:430811-431531	NW_013657837.1	430811	431531	1	106538295	LOC106538295	<9..>721	1	<9..>712	1	<9..>712	1	3	2
WeinellEntry2012	yes	yes	yes	NW_013657738.1:206272-206632	NW_013657738.1	206272	206632	1	106551031	RCCD1	<1..>361	-1	<28..>333	-1	<28..>333	-1	3	1
WeinellEntry2013	yes	yes	yes	NW_013659067.1:183635-184475	NW_013659067.1	183635	184475	1	106549771	LOC106549771	21..821	-1	21..821	-1	21..821	-1	1	3
WeinellEntry2014	yes	yes	yes	NW_013659112.1:20754-23034	NW_013659112.1	20754	23034	1	106550038	LOC106550038	<1..>2281	-1	<4..>2281	-1	<4..2277	-1	1	2
WeinellEntry2015	yes	yes	yes	NW_013661213.1:43485-43725	NW_013661213.1	43485	43725	1	106555877	LOC106555877	<1..>241	1	<46..>196	1	<46..>196	1	1	1
WeinellEntry2017	yes	yes	yes	NW_013661759.1:516-996	NW_013661759.1	516	996	1	106556395	LOC106556395	<1..>481	-1	<27..>481	-1	<27..455	-1	1	3
WeinellEntry2018	yes	yes	yes	NW_013659213.1:41837-42077	NW_013659213.1	41837	42077	1	106550575	LOC106550575	<1..>241	1	<21..>241	1	<21..221	1	1	3
WeinellEntry2019	yes	yes	yes	NW_013658135.1:348863-349103	NW_013658135.1	348863	349103	1	106542630	NDUFA10	<1..>241	1	<37..>205	1	<37..>205	1	1	1
WeinellEntry2020	yes	yes	yes	NW_013658362.1:400106-400346	NW_013658362.1	400106	400346	1	106544790	MYO18B	<1..>241	-1	<33..>209	-1	<33..>209	-1	1	3
WeinellEntry2021	yes	yes	yes	NW_013659365.1:233062-233302	NW_013659365.1	233062	233302	1	106551269	SRPX2	<1..>241	1	<31..>210	1	<31..>210	1	3	3
WeinellEntry2022	yes	yes	yes	NW_013657756.1:160773-161133	NW_013657756.1	160773	161133	1	106556243	LOC106556243	<1..353	1	<9..353	1	<9..353	1	1	3
WeinellEntry2023	yes	yes	yes	NW_013658574.1:74973-75213	NW_013658574.1	74973	75213	1	106546668	LOC106546668	<1..>241	1	<28..>214	1	<28..>214	1	2	2
WeinellEntry2024	yes	yes	yes	NW_013660517.1:6322-6802	NW_013660517.1	6322	6802	1	106554757	LOC106554757	<1..>481	-1	<39..>481	-1	<39..443	-1	1	3
WeinellEntry2025	yes	yes	yes	NW_013659975.1:57134-57614	NW_013659975.1	57134	57614	1	106551621	LOC106551621	<23..>241	-1	<23..>219	-1	<23..>219	-1	3	1
WeinellEntry2026	yes	yes	yes	NW_013659449.1:218136-218376	NW_013659449.1	218136	218376	1	106551621	LOC106551621	<23..>241	-1	<23..>219	-1	<23..>219	-1	3	1
WeinellEntry2028	yes	yes	yes	NW_013660270.1:8305-8905	NW_013660270.1	8305	8905	1	106554247	SIK2	<1..>601	1	<20..>601	1	<20..581	1	—	–
WeinellEntry2153	yes	no	no	NW_013658338.1:523585-523745	NW_013658338.1	523585	523745	1	106544634	LOC106544634	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2154	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2155	yes	yes	yes	NW_013657845.1:839788-839948	NW_013657845.1	839788	839948	1	106538446	CAMKMT	<1..>161	-1	<1..>16;<1..>16	-1;-1	<1..>16;<1..>16	-1;-1	2;2	3;3
WeinellEntry2156	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2157	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2158	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2159	yes	no	no	NW_013657763.1:891047-891207	NW_013657763.1	891047	891207	1	106556900	NFIA	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2160	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2161	yes	no	no	NW_013657751.1:1309693-1309853	NW_013657751.1	1309693	1309853	1	106554848	ZEB2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2162	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2164	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2165	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2166	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2167	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2168	yes	no	no	NW_013659539.1:179129-179289	NW_013659539.1	179129	179289	1	106551986	LOC106551986	<1..>161	1	–	–	–	–	–	–
WeinellEntry2169	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2170	yes	no	no	NW_013658682.1:182168-182328	NW_013658682.1	182168	182328	1	106547458	CCDC178	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2171	yes	no	no	NW_013658017.1:607403-607563	NW_013658017.1	607403	607563	1	106541127	RANBP17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2173	yes	no	no	NW_013659849.1:45266-45426	NW_013659849.1	45266	45426	1	106553059	LOC106553059	<1..>161	1	–	–	–	–	–	–
WeinellEntry2174	yes	no	no	NW_013657738.1:397326-397486	NW_013657738.1	397326	397486	1	106551242	BNC2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2175	yes	no	no	NW_013657691.1:993793-993953	NW_013657691.1	993793	993953	1	106538859	SPATA17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2176	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2177	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2178	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2179	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2180	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2181	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2182	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2184	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2185	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2186	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2187	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2188	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2190	yes	no	no	NW_013657874.1:128859-129019	NW_013657874.1	128859	129019	1	106538969	RUNX1T1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2191	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2194	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2195	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2196	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2197	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2198	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2199	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2201	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2202	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2203	yes	no	no	NW_013660150.1:34850-35010	NW_013660150.1	34850	35010	1	106553933	DPH6	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2204	yes	no	no	NW_013658098.1:389696-389856	NW_013658098.1	389696	389856	1	106542169	LOC106542169	<1..>161	1	–	–	–	–	–	–
WeinellEntry2205	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2206	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2207	yes	no	no	NW_013659140.1:116390-116550	NW_013659140.1	116390	116550	1	106550184	TCF7L2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2208	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2209	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2210	yes	no	no	NW_013658225.1:259648-259808	NW_013658225.1	259648	259808	1	106543521	CLINT1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2211	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2212	yes	no	no	NW_013657688.1:977125-977285	NW_013657688.1	977125	977285	1	106537681	SATB1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2213	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2214	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2215	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2217	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2218	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2219	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2220	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2221	yes	yes	yes	NW_013657971.1:473076-473236	NW_013657971.1	473076	473236	1	106540518	PLAG1	<1..>161	1	<1..>161;<1..>161;<1..>161	1;1;1	<1..>161;<1..>161;<1..>161	1;1;1	1;1;1	1;1;1
WeinellEntry2222	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2223	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2224	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2225	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2226	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2227	yes	yes	yes	NW_013658069.1:41089-41249	NW_013658069.1	41089	41249	1	106541775	SCAF8	<1..>161	1	<1..>67;<1..>67	1;1	<1..53;<1..53	1;1	3;3	3;3
WeinellEntry2228	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2229	yes	no	no	NW_013659001.1:294346-294506	NW_013659001.1	294346	294506	1	106549475	EIF3H	<1..>161	1	–	–	–	–	–	–
WeinellEntry2231	yes	no	no	NW_013657711.1:474188-474348	NW_013657711.1	474188	474348	1	106544549	LOC106544549	<1..>161	1	–	–	–	–	–	–
WeinellEntry2232	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2233	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2234	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2235	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2236	yes	yes	no	NW_013658146.1:110695-110855	NW_013658146.1	110695	110855	1	106542727	LOC106542727	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry2237	yes	no	no	NW_013657692.1:2017806-2017966	NW_013657692.1	2017806	2017966	1	106539128	LOC106539128	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2238	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2239	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2240	yes	no	no	NW_013658743.1:49739-49899	NW_013658743.1	49739	49899	1	106547896	LOC106547896	<1..>161	1	–	–	–	–	–	–
WeinellEntry2241	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2242	yes	yes	no	NW_013658682.1:90535-90695	NW_013658682.1	90535	90695	1	106547458	CCDC178	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1;-1	–	–	–	–
WeinellEntry2244	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2245	yes	yes	yes	NW_013658409.1:497541-497701	NW_013658409.1	497541	497701	1	106545228	MEF2A	<1..>161	1	<1..>126;<1..>126;<1..>126	1;1;1	<1..>126;<1..>126;<1..>126	1;1;1	1;1;1	1;1;1
WeinellEntry2246	yes	no	no	NW_013657691.1:304869-305029	NW_013657691.1	304869	305029	1	106538806	ESRRG	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2247	yes	no	no	NW_013659291.1:217823-217983	NW_013659291.1	217823	217983	1	106550917	RAPGEF2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2248	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2249	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2250	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2251	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2252	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2253	yes	yes	no	NW_013658234.1:286544-286704	NW_013658234.1	286544	286704	1	106543599	ETV1	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1	–	–	–	–
WeinellEntry2254	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2255	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2256	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2257	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2258	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2259	yes	no	no	NW_013657691.1:291013-291173	NW_013657691.1	291013	291173	1	106538806	ESRRG	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2260	yes	no	no	NW_013657935.1:467815-467975	NW_013657935.1	467815	467975	1	106539905	FOXP1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2261	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2262	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2263	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2264	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2265	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2266	yes	no	no	NW_013658079.1:121200-121360	NW_013658079.1	121200	121360	1	106541905	FAM172A	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2267	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2268	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2269	yes	no	no	NW_013657795.1:916412-916572	NW_013657795.1	916412	916572	1	106537484	TLE4	<1..>161	1	–	–	–	–	–	–
WeinellEntry2270	yes	yes	yes	NW_013657689.1:1543110-1543270	NW_013657689.1	1543110	1543270	1	106538015	ZFHX4	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1	1;1;1;1;1	1;1;1;1;1
WeinellEntry2271	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2273	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2274	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2275	yes	yes	yes	NW_013659619.1:28423-28583	NW_013659619.1	28423	28583	1	106552322	WTAP	<1..>161	1	<1..>133;<1..>133	1;1	<1..>133;<1..>133	1;1	1;1	1;1
WeinellEntry2277	yes	no	no	NW_013659140.1:140175-140335	NW_013659140.1	140175	140335	1	106550184	TCF7L2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2278	yes	no	no	NW_013658735.1:240313-240473	NW_013658735.1	240313	240473	1	106547823	TSHZ1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2279	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2280	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2281	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2282	yes	yes	no	NW_013659006.1:260174-260334	NW_013659006.1	260174	260334	1	106549501	BAZ2B	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1	–	–	–	–
WeinellEntry2283	yes	no	no	NW_013658743.1:50838-50998	NW_013658743.1	50838	50998	1	106547896	LOC106547896	<1..>161	1	–	–	–	–	–	–
WeinellEntry2284	yes	yes	no	NW_013659652.1:118220-118380	NW_013659652.1	118220	118380	1	106552435	CNOT2	<1..>161	-1	<1..>161;<1..>161;<1..>161	-1;-1;-1	–	–	–	–
WeinellEntry2285	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2286	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2287	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2288	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2289	yes	no	no	NW_013658682.1:187900-188060	NW_013658682.1	187900	188060	1	106547458	CCDC178	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2290	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2291	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2292	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2293	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2294	yes	no	no	NW_013657680.1:1800365-1800525	NW_013657680.1	1800365	1800525	1	106553187	MEIS2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2295	yes	yes	no	NW_013660737.1:31993-32153	NW_013660737.1	31993	32153	1	106555148	LOC106555148	<1..>161	1	<1..>161;<1..>161	1;1	–	–	–	–
WeinellEntry2297	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2298	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2299	yes	no	no	NW_013657680.1:1930729-1930889	NW_013657680.1	1930729	1930889	1	106553187	MEIS2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2300	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2301	yes	yes	yes	NW_013657691.1:65530-65690	NW_013657691.1	65530	65690	1	106538702	USH2A	<1..>161	-1	<137..>161	-1	<137..>161	-1	—	–
WeinellEntry2302	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2303	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2304	yes	no	no	NW_013657820.1:542553-542713	NW_013657820.1	542553	542713	1	106537986	NPAS3	<1..>161	1	–	–	–	–	–	–
WeinellEntry2305	yes	no	no	NW_013658735.1:232116-232276	NW_013658735.1	232116	232276	1	106547823	TSHZ1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2306	yes	no	no	NW_013658154.1:268201-268361	NW_013658154.1	268201	268361	1	106542796	TTC29	<1..>161	1	–	–	–	–	–	–
WeinellEntry2307	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2308	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2309	yes	no	no	NW_013657845.1:926608-926768	NW_013657845.1	926608	926768	1	106538446	CAMKMT	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2310	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
